WOJEWÓDZTWO,STAN NA DZIEŃ,LICZBA WNIOSKÓW [tys.],KOBIETY <18 [%],KOBIETY 18-65 [%],KOBIETY >65 [%],MĘŻCZYŹNI <18 [%],MĘŻCZYŹNI 18-65 [%],MĘŻCZYŹNI >65 [%]
KUJAWSKO-POMORSKIE,14-03-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KUJAWSKO-POMORSKIE,15-03-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KUJAWSKO-POMORSKIE,16-03-2022,1.62,23.0,47.0,1.9,23.9,3.5,0.6
KUJAWSKO-POMORSKIE,17-03-2022,3.74,23.5,46.2,2.1,24.2,3.6,0.5
KUJAWSKO-POMORSKIE,18-03-2022,5.79,23.5,45.4,2.3,25.0,3.2,0.6
KUJAWSKO-POMORSKIE,19-03-2022,6.42,23.5,45.5,2.4,25.0,3.1,0.6
KUJAWSKO-POMORSKIE,20-03-2022,6.43,23.5,45.4,2.4,25.0,3.1,0.6
KUJAWSKO-POMORSKIE,21-03-2022,8.67,23.5,45.3,2.6,24.7,3.2,0.6
KUJAWSKO-POMORSKIE,22-03-2022,10.77,23.7,45.4,2.7,24.6,3.1,0.6
KUJAWSKO-POMORSKIE,23-03-2022,12.64,23.7,45.4,2.6,24.6,3.1,0.6
KUJAWSKO-POMORSKIE,24-03-2022,14.6,23.8,45.3,2.5,24.7,3.1,0.6
KUJAWSKO-POMORSKIE,25-03-2022,16.45,24.0,45.1,2.5,24.7,3.2,0.6
KUJAWSKO-POMORSKIE,26-03-2022,16.98,24.0,45.1,2.5,24.6,3.2,0.6
KUJAWSKO-POMORSKIE,27-03-2022,17.01,24.0,45.1,2.5,24.6,3.2,0.6
KUJAWSKO-POMORSKIE,28-03-2022,19.1,24.2,44.9,2.5,24.6,3.2,0.6
KUJAWSKO-POMORSKIE,29-03-2022,21.1,24.0,44.7,2.5,24.8,3.4,0.6
KUJAWSKO-POMORSKIE,30-03-2022,22.85,24.1,44.7,2.5,24.7,3.4,0.6
KUJAWSKO-POMORSKIE,31-03-2022,24.34,24.0,44.8,2.6,24.7,3.4,0.6
KUJAWSKO-POMORSKIE,01-04-2022,25.6,24.0,44.7,2.6,24.7,3.5,0.6
KUJAWSKO-POMORSKIE,02-04-2022,25.99,23.9,44.7,2.6,24.7,3.5,0.6
KUJAWSKO-POMORSKIE,03-04-2022,25.99,23.9,44.7,2.6,24.7,3.5,0.6
KUJAWSKO-POMORSKIE,04-04-2022,27.23,23.9,44.7,2.6,24.6,3.6,0.6
KUJAWSKO-POMORSKIE,05-04-2022,28.24,23.9,44.7,2.6,24.6,3.6,0.6
KUJAWSKO-POMORSKIE,06-04-2022,29.15,23.9,44.6,2.6,24.6,3.7,0.6
KUJAWSKO-POMORSKIE,07-04-2022,29.94,23.8,44.6,2.6,24.6,3.7,0.6
KUJAWSKO-POMORSKIE,08-04-2022,30.74,23.9,44.7,2.6,24.5,3.8,0.6
KUJAWSKO-POMORSKIE,09-04-2022,30.92,23.8,44.7,2.6,24.5,3.8,0.6
KUJAWSKO-POMORSKIE,10-04-2022,30.92,23.8,44.7,2.6,24.5,3.8,0.6
KUJAWSKO-POMORSKIE,11-04-2022,31.71,23.8,44.8,2.7,24.4,3.8,0.6
KUJAWSKO-POMORSKIE,12-04-2022,32.43,23.7,44.8,2.7,24.4,3.9,0.6
KUJAWSKO-POMORSKIE,13-04-2022,32.92,23.7,44.8,2.7,24.3,3.9,0.6
KUJAWSKO-POMORSKIE,14-04-2022,33.38,23.6,44.8,2.7,24.3,4.0,0.6
KUJAWSKO-POMORSKIE,15-04-2022,33.68,23.6,44.9,2.7,24.2,4.0,0.6
KUJAWSKO-POMORSKIE,16-04-2022,33.68,23.6,44.9,2.7,24.2,4.0,0.6
KUJAWSKO-POMORSKIE,19-04-2022,34.19,23.5,44.9,2.7,24.2,4.1,0.6
KUJAWSKO-POMORSKIE,20-04-2022,34.56,23.5,44.9,2.7,24.1,4.1,0.6
KUJAWSKO-POMORSKIE,21-04-2022,34.81,23.5,44.9,2.7,24.1,4.2,0.6
KUJAWSKO-POMORSKIE,22-04-2022,35.02,23.5,45.0,2.8,24.0,4.2,0.6
KUJAWSKO-POMORSKIE,23-04-2022,35.02,23.5,45.0,2.8,24.0,4.2,0.6
KUJAWSKO-POMORSKIE,25-04-2022,35.33,23.4,45.1,2.8,23.9,4.2,0.6
KUJAWSKO-POMORSKIE,26-04-2022,35.57,23.4,45.1,2.8,23.9,4.2,0.6
KUJAWSKO-POMORSKIE,27-04-2022,35.73,23.3,45.1,2.8,23.9,4.3,0.6
KUJAWSKO-POMORSKIE,28-04-2022,35.86,23.3,45.1,2.8,23.8,4.3,0.6
KUJAWSKO-POMORSKIE,29-04-2022,35.98,23.3,45.1,2.8,23.9,4.3,0.6
KUJAWSKO-POMORSKIE,30-04-2022,35.98,23.3,45.1,2.8,23.9,4.3,0.6
KUJAWSKO-POMORSKIE,02-05-2022,36.07,23.2,45.1,2.8,23.9,4.3,0.6
KUJAWSKO-POMORSKIE,04-05-2022,36.3,23.2,45.2,2.8,23.8,4.4,0.6
KUJAWSKO-POMORSKIE,05-05-2022,36.47,23.2,45.2,2.8,23.8,4.4,0.6
KUJAWSKO-POMORSKIE,06-05-2022,36.65,23.1,45.2,2.8,23.8,4.5,0.6
KUJAWSKO-POMORSKIE,07-05-2022,36.65,23.1,45.2,2.8,23.8,4.5,0.6
KUJAWSKO-POMORSKIE,08-05-2022,36.65,23.1,45.2,2.8,23.8,4.5,0.6
KUJAWSKO-POMORSKIE,09-05-2022,36.81,23.1,45.3,2.8,23.7,4.5,0.6
KUJAWSKO-POMORSKIE,10-05-2022,36.95,23.1,45.3,2.8,23.7,4.5,0.6
KUJAWSKO-POMORSKIE,11-05-2022,37.08,23.0,45.3,2.8,23.7,4.6,0.6
KUJAWSKO-POMORSKIE,12-05-2022,37.18,23.0,45.3,2.8,23.7,4.6,0.6
KUJAWSKO-POMORSKIE,13-05-2022,37.24,23.0,45.3,2.8,23.6,4.6,0.6
KUJAWSKO-POMORSKIE,14-05-2022,37.24,23.0,45.3,2.8,23.6,4.6,0.6
KUJAWSKO-POMORSKIE,16-05-2022,37.38,22.9,45.3,2.8,23.6,4.7,0.6
KUJAWSKO-POMORSKIE,17-05-2022,37.53,22.9,45.4,2.8,23.6,4.7,0.6
KUJAWSKO-POMORSKIE,18-05-2022,37.64,22.9,45.4,2.8,23.6,4.7,0.6
KUJAWSKO-POMORSKIE,19-05-2022,37.72,22.9,45.4,2.8,23.5,4.8,0.6
KUJAWSKO-POMORSKIE,20-05-2022,37.76,22.9,45.4,2.8,23.5,4.8,0.7
KUJAWSKO-POMORSKIE,21-05-2022,37.76,22.9,45.4,2.8,23.5,4.8,0.7
KUJAWSKO-POMORSKIE,22-05-2022,37.76,22.9,45.4,2.8,23.5,4.8,0.7
KUJAWSKO-POMORSKIE,23-05-2022,37.9,22.8,45.4,2.8,23.5,4.8,0.7
KUJAWSKO-POMORSKIE,24-05-2022,38.01,22.8,45.4,2.8,23.4,4.9,0.7
KUJAWSKO-POMORSKIE,25-05-2022,38.07,22.8,45.4,2.8,23.4,4.9,0.7
KUJAWSKO-POMORSKIE,26-05-2022,38.18,22.8,45.4,2.8,23.4,4.9,0.7
KUJAWSKO-POMORSKIE,27-05-2022,38.26,22.8,45.5,2.8,23.4,4.9,0.7
KUJAWSKO-POMORSKIE,28-05-2022,38.26,22.8,45.5,2.8,23.4,4.9,0.7
KUJAWSKO-POMORSKIE,29-05-2022,38.26,22.8,45.5,2.8,23.4,4.9,0.7
KUJAWSKO-POMORSKIE,30-05-2022,38.37,22.7,45.5,2.8,23.4,4.9,0.7
KUJAWSKO-POMORSKIE,31-05-2022,38.45,22.7,45.5,2.8,23.3,5.0,0.7
KUJAWSKO-POMORSKIE,01-06-2022,38.5,22.7,45.5,2.8,23.3,5.0,0.7
KUJAWSKO-POMORSKIE,02-06-2022,38.58,22.7,45.5,2.8,23.3,5.0,0.7
KUJAWSKO-POMORSKIE,03-06-2022,38.63,22.7,45.6,2.8,23.3,5.0,0.7
KUJAWSKO-POMORSKIE,04-06-2022,38.63,22.7,45.6,2.8,23.3,5.0,0.7
KUJAWSKO-POMORSKIE,05-06-2022,38.63,22.7,45.6,2.8,23.3,5.0,0.7
KUJAWSKO-POMORSKIE,06-06-2022,38.75,22.6,45.6,2.8,23.3,5.1,0.7
KUJAWSKO-POMORSKIE,07-06-2022,38.88,22.6,45.6,2.8,23.3,5.1,0.7
KUJAWSKO-POMORSKIE,08-06-2022,38.98,22.6,45.6,2.8,23.2,5.2,0.7
KUJAWSKO-POMORSKIE,09-06-2022,39.06,22.5,45.6,2.8,23.2,5.2,0.7
KUJAWSKO-POMORSKIE,10-06-2022,39.13,22.5,45.6,2.8,23.2,5.2,0.7
KUJAWSKO-POMORSKIE,11-06-2022,39.13,22.5,45.6,2.8,23.2,5.2,0.7
KUJAWSKO-POMORSKIE,12-06-2022,39.13,22.5,45.6,2.8,23.2,5.2,0.7
KUJAWSKO-POMORSKIE,13-06-2022,39.23,22.5,45.6,2.8,23.1,5.2,0.7
KUJAWSKO-POMORSKIE,14-06-2022,39.32,22.5,45.6,2.8,23.1,5.3,0.7
KUJAWSKO-POMORSKIE,15-06-2022,39.4,22.5,45.6,2.8,23.1,5.3,0.7
KUJAWSKO-POMORSKIE,17-06-2022,39.46,22.5,45.6,2.8,23.1,5.3,0.7
KUJAWSKO-POMORSKIE,18-06-2022,39.46,22.5,45.6,2.8,23.1,5.3,0.7
KUJAWSKO-POMORSKIE,20-06-2022,39.6,22.4,45.7,2.8,23.1,5.4,0.7
KUJAWSKO-POMORSKIE,21-06-2022,39.69,22.4,45.7,2.8,23.0,5.4,0.7
KUJAWSKO-POMORSKIE,22-06-2022,39.76,22.4,45.7,2.8,23.0,5.4,0.7
KUJAWSKO-POMORSKIE,23-06-2022,39.83,22.3,45.7,2.8,23.0,5.5,0.7
KUJAWSKO-POMORSKIE,24-06-2022,39.86,22.3,45.7,2.8,23.0,5.5,0.7
KUJAWSKO-POMORSKIE,25-06-2022,39.86,22.3,45.7,2.8,23.0,5.5,0.7
KUJAWSKO-POMORSKIE,27-06-2022,39.96,22.3,45.7,2.8,23.0,5.5,0.7
KUJAWSKO-POMORSKIE,28-06-2022,40.07,22.3,45.8,2.8,22.9,5.5,0.7
KUJAWSKO-POMORSKIE,29-06-2022,40.15,22.3,45.8,2.8,22.9,5.6,0.7
KUJAWSKO-POMORSKIE,30-06-2022,40.2,22.3,45.8,2.8,22.9,5.6,0.7
KUJAWSKO-POMORSKIE,01-07-2022,40.28,22.2,45.8,2.8,22.9,5.6,0.7
KUJAWSKO-POMORSKIE,02-07-2022,40.28,22.2,45.8,2.8,22.9,5.6,0.7
KUJAWSKO-POMORSKIE,04-07-2022,40.36,22.2,45.8,2.8,22.9,5.6,0.7
KUJAWSKO-POMORSKIE,05-07-2022,40.45,22.2,45.8,2.8,22.9,5.6,0.7
KUJAWSKO-POMORSKIE,06-07-2022,40.51,22.2,45.8,2.8,22.8,5.6,0.7
KUJAWSKO-POMORSKIE,07-07-2022,40.58,22.2,45.8,2.8,22.8,5.7,0.7
KUJAWSKO-POMORSKIE,08-07-2022,40.64,22.2,45.9,2.8,22.8,5.7,0.7
KUJAWSKO-POMORSKIE,09-07-2022,40.64,22.2,45.9,2.8,22.8,5.7,0.7
KUJAWSKO-POMORSKIE,11-07-2022,40.74,22.2,45.9,2.8,22.8,5.7,0.7
KUJAWSKO-POMORSKIE,12-07-2022,40.84,22.1,45.9,2.8,22.8,5.7,0.7
KUJAWSKO-POMORSKIE,13-07-2022,40.89,22.1,45.9,2.8,22.7,5.7,0.7
KUJAWSKO-POMORSKIE,14-07-2022,40.96,22.1,45.9,2.8,22.7,5.8,0.7
KUJAWSKO-POMORSKIE,15-07-2022,41.01,22.1,45.9,2.8,22.7,5.8,0.7
KUJAWSKO-POMORSKIE,16-07-2022,41.01,22.1,45.9,2.8,22.7,5.8,0.7
KUJAWSKO-POMORSKIE,18-07-2022,41.1,22.1,45.9,2.8,22.7,5.8,0.7
KUJAWSKO-POMORSKIE,19-07-2022,41.17,22.0,45.9,2.8,22.7,5.9,0.7
KUJAWSKO-POMORSKIE,20-07-2022,41.25,22.0,45.9,2.8,22.7,5.9,0.7
KUJAWSKO-POMORSKIE,21-07-2022,41.31,22.0,45.9,2.8,22.7,5.9,0.7
KUJAWSKO-POMORSKIE,22-07-2022,41.37,22.0,45.9,2.8,22.7,5.9,0.7
KUJAWSKO-POMORSKIE,23-07-2022,41.37,22.0,45.9,2.8,22.7,5.9,0.7
KUJAWSKO-POMORSKIE,25-07-2022,41.48,22.0,45.9,2.8,22.6,6.0,0.7
KUJAWSKO-POMORSKIE,26-07-2022,41.56,22.0,45.9,2.8,22.6,6.0,0.7
KUJAWSKO-POMORSKIE,27-07-2022,41.66,21.9,45.9,2.8,22.6,6.0,0.7
KUJAWSKO-POMORSKIE,28-07-2022,41.74,21.9,45.9,2.8,22.6,6.0,0.7
KUJAWSKO-POMORSKIE,29-07-2022,41.83,21.9,45.9,2.8,22.6,6.1,0.7
KUJAWSKO-POMORSKIE,30-07-2022,41.83,21.9,45.9,2.8,22.6,6.1,0.7
KUJAWSKO-POMORSKIE,01-08-2022,41.94,21.9,45.9,2.8,22.6,6.1,0.7
KUJAWSKO-POMORSKIE,02-08-2022,42.03,21.9,45.9,2.8,22.5,6.1,0.7
KUJAWSKO-POMORSKIE,03-08-2022,42.1,21.9,45.9,2.8,22.5,6.2,0.7
KUJAWSKO-POMORSKIE,04-08-2022,42.15,21.9,45.9,2.8,22.5,6.2,0.7
KUJAWSKO-POMORSKIE,05-08-2022,42.19,21.9,45.9,2.8,22.5,6.2,0.7
KUJAWSKO-POMORSKIE,06-08-2022,42.19,21.9,45.9,2.8,22.5,6.2,0.7
KUJAWSKO-POMORSKIE,08-08-2022,42.29,21.9,45.9,2.8,22.5,6.2,0.7
KUJAWSKO-POMORSKIE,09-08-2022,42.36,21.9,45.9,2.8,22.4,6.3,0.7
KUJAWSKO-POMORSKIE,10-08-2022,42.42,21.9,46.0,2.8,22.4,6.3,0.7
KUJAWSKO-POMORSKIE,11-08-2022,42.53,21.8,46.0,2.8,22.4,6.3,0.7
KUJAWSKO-POMORSKIE,12-08-2022,42.6,21.8,46.0,2.8,22.4,6.3,0.7
KUJAWSKO-POMORSKIE,13-08-2022,42.6,21.8,46.0,2.8,22.4,6.3,0.7
KUJAWSKO-POMORSKIE,16-08-2022,42.73,21.8,46.0,2.8,22.4,6.4,0.7
KUJAWSKO-POMORSKIE,17-08-2022,42.81,21.8,46.0,2.8,22.4,6.4,0.7
KUJAWSKO-POMORSKIE,18-08-2022,42.88,21.7,46.0,2.8,22.4,6.4,0.7
KUJAWSKO-POMORSKIE,19-08-2022,42.95,21.7,46.0,2.8,22.3,6.4,0.7
KUJAWSKO-POMORSKIE,20-08-2022,42.95,21.7,46.0,2.8,22.3,6.4,0.7
KUJAWSKO-POMORSKIE,22-08-2022,43.04,21.7,46.0,2.8,22.3,6.5,0.7
KUJAWSKO-POMORSKIE,23-08-2022,43.15,21.7,46.0,2.8,22.3,6.5,0.7
KUJAWSKO-POMORSKIE,24-08-2022,43.22,21.7,46.0,2.8,22.3,6.5,0.7
KUJAWSKO-POMORSKIE,25-08-2022,43.29,21.7,46.0,2.8,22.3,6.6,0.7
KUJAWSKO-POMORSKIE,26-08-2022,43.33,21.7,46.0,2.8,22.2,6.6,0.7
KUJAWSKO-POMORSKIE,27-08-2022,43.33,21.7,46.0,2.8,22.2,6.6,0.7
KUJAWSKO-POMORSKIE,29-08-2022,43.41,21.7,46.0,2.8,22.2,6.6,0.7
KUJAWSKO-POMORSKIE,30-08-2022,43.51,21.7,46.0,2.8,22.2,6.6,0.7
LUBELSKIE,14-03-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LUBELSKIE,15-03-2022,0.05,29.6,48.1,0.0,18.5,1.9,1.9
LUBELSKIE,16-03-2022,1.93,23.5,46.8,2.3,23.2,3.7,0.6
LUBELSKIE,17-03-2022,4.88,24.0,44.2,2.5,24.6,3.9,0.8
LUBELSKIE,18-03-2022,8.06,24.1,43.6,2.5,24.9,4.0,0.8
LUBELSKIE,19-03-2022,8.19,24.2,43.6,2.4,24.9,4.0,0.8
LUBELSKIE,20-03-2022,8.22,24.2,43.6,2.4,24.9,4.0,0.8
LUBELSKIE,21-03-2022,11.87,24.5,43.5,2.4,24.9,3.9,0.8
LUBELSKIE,22-03-2022,15.62,25.0,42.9,2.6,24.9,3.8,0.9
LUBELSKIE,23-03-2022,18.96,25.0,42.9,2.6,24.9,3.8,0.9
LUBELSKIE,24-03-2022,21.94,25.0,42.8,2.6,25.0,3.8,0.9
LUBELSKIE,25-03-2022,24.79,25.0,42.9,2.6,24.8,3.9,0.9
LUBELSKIE,26-03-2022,24.95,24.9,42.9,2.6,24.9,3.9,0.8
LUBELSKIE,27-03-2022,24.97,24.9,42.9,2.6,24.9,3.9,0.8
LUBELSKIE,28-03-2022,27.78,24.9,42.9,2.6,24.8,3.9,0.8
LUBELSKIE,29-03-2022,30.5,24.9,42.9,2.6,24.8,4.0,0.8
LUBELSKIE,30-03-2022,32.94,24.9,42.9,2.7,24.7,4.0,0.8
LUBELSKIE,31-03-2022,35.02,24.9,43.0,2.7,24.5,4.0,0.8
LUBELSKIE,01-04-2022,36.6,24.9,43.1,2.7,24.4,4.1,0.9
LUBELSKIE,02-04-2022,36.64,24.9,43.1,2.7,24.4,4.1,0.9
LUBELSKIE,03-04-2022,36.64,24.9,43.1,2.7,24.4,4.1,0.9
LUBELSKIE,04-04-2022,38.24,24.7,43.1,2.7,24.4,4.1,0.9
LUBELSKIE,05-04-2022,39.65,24.7,43.2,2.7,24.4,4.2,0.9
LUBELSKIE,06-04-2022,40.88,24.7,43.2,2.7,24.3,4.2,0.9
LUBELSKIE,07-04-2022,42.04,24.6,43.2,2.8,24.2,4.3,0.9
LUBELSKIE,08-04-2022,43.03,24.6,43.3,2.8,24.1,4.3,0.9
LUBELSKIE,09-04-2022,43.03,24.6,43.3,2.8,24.1,4.3,0.9
LUBELSKIE,10-04-2022,43.03,24.6,43.3,2.8,24.1,4.3,0.9
LUBELSKIE,11-04-2022,43.99,24.5,43.4,2.8,24.1,4.4,0.9
LUBELSKIE,12-04-2022,44.84,24.4,43.4,2.8,24.0,4.4,0.9
LUBELSKIE,13-04-2022,45.66,24.4,43.4,2.8,24.0,4.5,0.9
LUBELSKIE,14-04-2022,46.22,24.4,43.4,2.8,24.0,4.5,0.9
LUBELSKIE,15-04-2022,46.58,24.3,43.4,2.8,24.0,4.5,0.9
LUBELSKIE,16-04-2022,46.58,24.3,43.4,2.8,24.0,4.5,0.9
LUBELSKIE,19-04-2022,47.1,24.3,43.4,2.8,23.9,4.6,0.9
LUBELSKIE,20-04-2022,47.68,24.2,43.4,2.8,23.9,4.7,1.0
LUBELSKIE,21-04-2022,48.11,24.2,43.5,2.8,23.9,4.7,0.9
LUBELSKIE,22-04-2022,48.48,24.2,43.5,2.8,23.8,4.7,1.0
LUBELSKIE,23-04-2022,48.48,24.2,43.5,2.8,23.8,4.7,1.0
LUBELSKIE,25-04-2022,48.91,24.1,43.5,2.9,23.8,4.7,1.0
LUBELSKIE,26-04-2022,49.22,24.1,43.5,2.9,23.8,4.8,1.0
LUBELSKIE,27-04-2022,49.48,24.0,43.5,2.9,23.8,4.8,1.0
LUBELSKIE,28-04-2022,49.74,24.0,43.5,2.9,23.8,4.8,1.0
LUBELSKIE,29-04-2022,49.97,24.0,43.5,2.9,23.8,4.9,1.0
LUBELSKIE,30-04-2022,49.97,24.0,43.5,2.9,23.8,4.9,1.0
LUBELSKIE,02-05-2022,50.09,24.0,43.5,2.9,23.8,4.9,1.0
LUBELSKIE,04-05-2022,50.32,23.9,43.6,2.9,23.8,4.9,1.0
LUBELSKIE,05-05-2022,50.53,23.9,43.6,2.9,23.7,4.9,1.0
LUBELSKIE,06-05-2022,50.74,23.9,43.6,2.9,23.7,5.0,1.0
LUBELSKIE,07-05-2022,50.74,23.9,43.6,2.9,23.7,5.0,1.0
LUBELSKIE,08-05-2022,50.74,23.9,43.6,2.9,23.7,5.0,1.0
LUBELSKIE,09-05-2022,51.02,23.8,43.7,2.9,23.7,5.0,1.0
LUBELSKIE,10-05-2022,51.27,23.8,43.7,2.9,23.6,5.0,1.0
LUBELSKIE,11-05-2022,51.46,23.8,43.7,2.9,23.6,5.1,1.0
LUBELSKIE,12-05-2022,51.62,23.7,43.7,2.9,23.6,5.1,1.0
LUBELSKIE,13-05-2022,51.74,23.7,43.7,2.9,23.6,5.1,1.0
LUBELSKIE,14-05-2022,51.74,23.7,43.7,2.9,23.6,5.1,1.0
LUBELSKIE,16-05-2022,52.0,23.7,43.7,2.9,23.5,5.2,1.0
LUBELSKIE,17-05-2022,52.17,23.7,43.8,2.9,23.5,5.2,1.0
LUBELSKIE,18-05-2022,52.35,23.6,43.8,2.9,23.5,5.2,1.0
LUBELSKIE,19-05-2022,52.46,23.6,43.8,2.9,23.5,5.2,1.0
LUBELSKIE,20-05-2022,52.59,23.6,43.9,2.9,23.4,5.3,1.0
LUBELSKIE,21-05-2022,52.59,23.6,43.9,2.9,23.4,5.3,1.0
LUBELSKIE,22-05-2022,52.59,23.6,43.9,2.9,23.4,5.3,1.0
LUBELSKIE,23-05-2022,52.78,23.5,43.9,2.9,23.4,5.3,1.0
LUBELSKIE,24-05-2022,52.94,23.5,44.0,2.9,23.3,5.3,1.0
LUBELSKIE,25-05-2022,53.07,23.5,44.0,2.9,23.3,5.4,1.0
LUBELSKIE,26-05-2022,53.22,23.4,44.0,2.9,23.3,5.4,1.0
LUBELSKIE,27-05-2022,53.32,23.4,44.0,2.9,23.3,5.4,1.0
LUBELSKIE,28-05-2022,53.32,23.4,44.0,2.9,23.3,5.4,1.0
LUBELSKIE,29-05-2022,53.32,23.4,44.0,2.9,23.3,5.4,1.0
LUBELSKIE,30-05-2022,53.52,23.4,44.1,2.9,23.2,5.4,1.0
LUBELSKIE,31-05-2022,53.65,23.4,44.1,2.9,23.2,5.5,1.0
LUBELSKIE,01-06-2022,53.76,23.3,44.1,2.9,23.2,5.5,1.0
LUBELSKIE,02-06-2022,53.85,23.3,44.1,2.9,23.2,5.5,1.0
LUBELSKIE,03-06-2022,53.98,23.3,44.2,2.9,23.1,5.5,1.0
LUBELSKIE,04-06-2022,53.98,23.3,44.2,2.9,23.1,5.5,1.0
LUBELSKIE,05-06-2022,53.98,23.3,44.2,2.9,23.1,5.5,1.0
LUBELSKIE,06-06-2022,54.18,23.2,44.2,2.9,23.1,5.6,1.0
LUBELSKIE,07-06-2022,54.29,23.2,44.2,2.9,23.1,5.6,1.0
LUBELSKIE,08-06-2022,54.41,23.2,44.2,2.9,23.0,5.6,1.0
LUBELSKIE,09-06-2022,54.55,23.2,44.3,2.9,23.0,5.7,1.0
LUBELSKIE,10-06-2022,54.65,23.2,44.3,2.9,23.0,5.7,1.0
LUBELSKIE,11-06-2022,54.65,23.2,44.3,2.9,23.0,5.7,1.0
LUBELSKIE,12-06-2022,54.65,23.2,44.3,2.9,23.0,5.7,1.0
LUBELSKIE,13-06-2022,54.8,23.1,44.3,2.9,23.0,5.7,1.0
LUBELSKIE,14-06-2022,55.01,23.1,44.4,2.9,22.9,5.7,1.0
LUBELSKIE,15-06-2022,55.18,23.0,44.5,2.9,22.9,5.7,1.0
LUBELSKIE,17-06-2022,55.35,23.0,44.5,2.9,22.8,5.8,1.0
LUBELSKIE,18-06-2022,55.35,23.0,44.5,2.9,22.8,5.8,1.0
LUBELSKIE,20-06-2022,55.59,22.9,44.6,2.9,22.8,5.8,1.0
LUBELSKIE,21-06-2022,55.77,22.9,44.7,2.9,22.7,5.8,1.0
LUBELSKIE,22-06-2022,55.94,22.9,44.7,2.9,22.7,5.8,1.0
LUBELSKIE,23-06-2022,56.12,22.9,44.8,2.9,22.7,5.8,1.0
LUBELSKIE,24-06-2022,56.27,22.8,44.8,2.9,22.6,5.9,1.0
LUBELSKIE,25-06-2022,56.27,22.8,44.8,2.9,22.6,5.9,1.0
LUBELSKIE,27-06-2022,56.43,22.8,44.9,2.9,22.6,5.9,1.0
LUBELSKIE,28-06-2022,56.56,22.8,44.9,2.9,22.6,5.9,1.0
LUBELSKIE,29-06-2022,56.71,22.7,45.0,2.9,22.5,5.9,1.0
LUBELSKIE,30-06-2022,56.83,22.7,45.0,2.9,22.5,5.9,1.0
LUBELSKIE,01-07-2022,56.92,22.7,45.0,2.9,22.5,5.9,1.0
LUBELSKIE,02-07-2022,56.92,22.7,45.0,2.9,22.5,5.9,1.0
LUBELSKIE,04-07-2022,57.04,22.7,45.0,2.9,22.5,6.0,1.0
LUBELSKIE,05-07-2022,57.19,22.7,45.0,2.9,22.5,6.0,1.0
LUBELSKIE,06-07-2022,57.35,22.6,45.1,2.9,22.4,6.0,1.0
LUBELSKIE,07-07-2022,57.45,22.6,45.2,2.9,22.4,6.0,1.0
LUBELSKIE,08-07-2022,57.58,22.6,45.2,2.9,22.4,6.0,1.0
LUBELSKIE,09-07-2022,57.58,22.6,45.2,2.9,22.4,6.0,1.0
LUBELSKIE,11-07-2022,57.71,22.5,45.2,2.9,22.4,6.0,1.0
LUBELSKIE,12-07-2022,57.84,22.5,45.2,2.9,22.4,6.0,1.0
LUBELSKIE,13-07-2022,57.96,22.5,45.2,2.9,22.4,6.1,1.0
LUBELSKIE,14-07-2022,58.08,22.5,45.3,2.8,22.3,6.1,1.0
LUBELSKIE,15-07-2022,58.19,22.5,45.3,2.8,22.3,6.1,1.0
LUBELSKIE,16-07-2022,58.19,22.5,45.3,2.8,22.3,6.1,1.0
LUBELSKIE,18-07-2022,58.33,22.4,45.3,2.8,22.3,6.1,1.0
LUBELSKIE,19-07-2022,58.46,22.4,45.3,2.8,22.3,6.2,1.0
LUBELSKIE,20-07-2022,58.55,22.4,45.3,2.8,22.3,6.2,1.0
LUBELSKIE,21-07-2022,58.65,22.4,45.3,2.8,22.3,6.2,1.0
LUBELSKIE,22-07-2022,58.74,22.4,45.3,2.8,22.3,6.2,1.0
LUBELSKIE,23-07-2022,58.74,22.4,45.3,2.8,22.3,6.2,1.0
LUBELSKIE,25-07-2022,58.94,22.3,45.4,2.8,22.2,6.2,1.0
LUBELSKIE,26-07-2022,59.04,22.3,45.4,2.8,22.2,6.2,1.0
LUBELSKIE,27-07-2022,59.16,22.3,45.4,2.8,22.2,6.3,1.0
LUBELSKIE,28-07-2022,59.28,22.3,45.4,2.8,22.2,6.3,1.0
LUBELSKIE,29-07-2022,59.37,22.2,45.5,2.8,22.2,6.3,1.0
LUBELSKIE,30-07-2022,59.37,22.2,45.5,2.8,22.2,6.3,1.0
LUBELSKIE,01-08-2022,59.48,22.2,45.5,2.8,22.1,6.3,1.0
LUBELSKIE,02-08-2022,59.63,22.2,45.5,2.8,22.1,6.3,1.0
LUBELSKIE,03-08-2022,59.74,22.2,45.5,2.8,22.1,6.3,1.0
LUBELSKIE,04-08-2022,59.81,22.2,45.5,2.8,22.1,6.4,1.0
LUBELSKIE,05-08-2022,59.89,22.2,45.5,2.8,22.1,6.4,1.0
LUBELSKIE,06-08-2022,59.89,22.2,45.5,2.8,22.1,6.4,1.0
LUBELSKIE,08-08-2022,60.03,22.1,45.5,2.8,22.1,6.4,1.0
LUBELSKIE,09-08-2022,60.14,22.1,45.5,2.8,22.1,6.4,1.0
LUBELSKIE,10-08-2022,60.22,22.1,45.5,2.8,22.0,6.4,1.0
LUBELSKIE,11-08-2022,60.32,22.1,45.5,2.9,22.0,6.5,1.0
